id,hhid,age,gender,relationShip,race,occupation,driversLicense,workplace,income,nationality,education,homeZone,disability,schoolId
343,343,52,2,single,unknown,2,true,-1,3300,UNKNOWN,2,508,0,0
344,344,31,2,single,unknown,2,true,-1,5100,UNKNOWN,2,2057,0,0
345,345,34,1,single,unknown,2,true,-1,1556,UNKNOWN,2,12,0,0
346,346,11,1,single,unknown,2,false,-1,958,UNKNOWN,2,1989,0,0
347,347,16,1,single,unknown,2,false,-1,2429,UNKNOWN,2,843,0,0
348,348,29,1,single,unknown,2,true,-1,800,UNKNOWN,2,1314,0,0
349,349,62,2,single,unknown,2,true,-1,2733,UNKNOWN,2,1960,0,0
350,350,14,2,single,unknown,2,false,-1,2217,UNKNOWN,2,2019,0,0
351,351,1,1,single,unknown,2,false,-1,2278,UNKNOWN,2,1225,0,0
352,352,53,1,single,unknown,2,true,-1,2550,UNKNOWN,2,558,2,0
353,353,91,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1242,0,0
354,354,46,1,single,unknown,2,true,-1,2050,UNKNOWN,2,957,0,0
355,355,27,1,single,unknown,2,true,-1,2733,UNKNOWN,2,861,0,0
356,356,89,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2330,2,0
357,357,32,1,single,unknown,2,true,-1,1952,UNKNOWN,2,2707,0,0
358,358,30,1,single,unknown,2,true,-1,2429,UNKNOWN,2,713,0,0
359,359,69,1,single,unknown,2,true,-1,1750,UNKNOWN,2,2508,2,0
360,360,52,1,single,unknown,2,true,-1,1867,UNKNOWN,2,3233,0,0
361,361,48,2,single,unknown,2,true,-1,2733,UNKNOWN,2,924,0,0
362,362,59,1,single,unknown,2,true,-1,250,UNKNOWN,2,78,0,0
363,363,71,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3181,0,0
364,364,32,2,single,unknown,2,true,-1,3300,UNKNOWN,2,3303,0,0
365,365,52,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2357,0,0
366,366,32,2,single,unknown,2,true,-1,2800,UNKNOWN,2,165,0,0
367,367,73,2,single,unknown,2,true,-1,1167,UNKNOWN,2,766,0,0
368,368,74,1,single,unknown,2,true,-1,467,UNKNOWN,2,2727,2,0
369,369,71,1,single,unknown,2,true,-1,1533,UNKNOWN,2,97,0,0
370,370,52,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1381,2,0
371,371,75,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2396,0,0
372,372,41,2,single,unknown,2,true,-1,1571,UNKNOWN,2,2742,0,0
373,373,33,2,single,unknown,2,true,-1,3050,UNKNOWN,2,2219,0,0
374,374,0,2,single,unknown,2,false,-1,1769,UNKNOWN,2,2082,0,0
375,375,0,1,single,unknown,2,false,-1,2905,UNKNOWN,2,1353,0,0
376,376,97,2,single,unknown,2,true,-1,800,UNKNOWN,2,3367,0,0
377,377,78,1,single,unknown,2,true,-1,2300,UNKNOWN,2,1530,0,0
378,378,56,1,single,unknown,2,true,-1,2800,UNKNOWN,2,395,0,0
379,379,42,1,single,unknown,2,true,-1,2652,UNKNOWN,2,166,0,0
380,380,16,2,single,unknown,2,false,-1,3050,UNKNOWN,2,589,0,0
381,381,79,2,single,unknown,2,true,-1,2300,UNKNOWN,2,303,0,0
382,382,16,1,single,unknown,2,false,-1,1640,UNKNOWN,2,2493,0,0
383,383,73,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1453,0,0
384,384,42,1,single,unknown,2,true,-1,1867,UNKNOWN,2,446,0,0
385,385,56,1,single,unknown,2,true,-1,1867,UNKNOWN,2,2303,0,0
386,386,7,1,single,unknown,2,false,-1,1435,UNKNOWN,2,388,0,0
387,387,62,1,single,unknown,2,true,-1,1167,UNKNOWN,2,493,2,0
388,388,59,2,single,unknown,2,true,-1,4067,UNKNOWN,2,3146,0,0
389,389,58,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3016,0,0
390,390,12,2,single,unknown,2,true,-1,2440,UNKNOWN,2,2922,0,0
391,391,60,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2933,0,0
392,392,85,2,single,unknown,2,true,-1,250,UNKNOWN,2,1951,2,0
393,393,91,2,single,unknown,2,true,-1,1533,UNKNOWN,2,3349,0,0
394,394,36,1,single,unknown,2,true,-1,1577,UNKNOWN,2,530,0,0
395,395,31,1,single,unknown,2,true,-1,1556,UNKNOWN,2,3056,0,0
396,396,27,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1877,0,0
397,397,42,2,single,unknown,2,true,-1,2278,UNKNOWN,2,718,0,0
398,398,64,2,single,unknown,2,true,-1,700,UNKNOWN,2,2047,0,0
399,399,85,1,single,unknown,2,true,-1,1167,UNKNOWN,2,93,0,0
400,400,71,1,single,unknown,2,true,-1,1533,UNKNOWN,2,861,2,0
401,401,21,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2194,0,0
402,402,52,2,single,unknown,2,true,-1,4067,UNKNOWN,2,1578,0,0
403,403,3,2,single,unknown,2,false,-1,2905,UNKNOWN,2,2848,0,0
404,404,62,1,single,unknown,2,true,-1,250,UNKNOWN,2,2644,0,0
405,405,62,1,single,unknown,2,true,-1,700,UNKNOWN,2,2979,2,0
406,406,39,1,single,unknown,2,true,-1,1333,UNKNOWN,2,1834,0,0
407,407,38,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1969,0,0
408,408,7,2,single,unknown,2,false,-1,1571,UNKNOWN,2,2442,0,0
409,409,69,2,single,unknown,2,true,-1,2550,UNKNOWN,2,1511,2,0
410,410,54,2,single,unknown,2,true,-1,1200,UNKNOWN,2,3043,0,0
411,411,60,1,single,unknown,2,true,-1,2300,UNKNOWN,2,1721,0,0
412,412,58,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1432,0,0
413,413,70,1,single,unknown,2,true,-1,1167,UNKNOWN,2,3338,2,0
414,414,51,1,single,unknown,2,true,-1,600,UNKNOWN,2,2689,0,0
415,415,45,2,single,unknown,2,true,-1,1650,UNKNOWN,2,1209,0,0
416,416,14,2,single,unknown,2,false,-1,1094,UNKNOWN,2,95,0,0
417,417,28,1,single,unknown,2,true,-1,2200,UNKNOWN,2,109,0,0
418,418,11,1,single,unknown,2,false,-1,625,UNKNOWN,2,368,0,0
419,419,46,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2114,0,0
420,420,25,2,single,unknown,2,true,-1,250,UNKNOWN,2,2351,0,0
421,421,70,1,single,unknown,2,true,-1,1533,UNKNOWN,2,2250,0,0
422,422,38,1,single,unknown,2,true,-1,2905,UNKNOWN,2,349,0,0
423,423,97,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1194,0,0
424,424,1,2,single,unknown,2,false,-1,1708,UNKNOWN,2,96,2,0
425,425,43,1,single,unknown,2,true,-1,700,UNKNOWN,2,975,0,0
426,426,52,1,single,unknown,2,true,-1,1167,UNKNOWN,2,276,0,0
427,427,52,1,single,unknown,2,true,-1,1533,UNKNOWN,2,448,2,0
428,428,38,2,single,unknown,2,true,-1,3389,UNKNOWN,2,3489,0,0
429,429,15,2,single,unknown,2,false,-1,1438,UNKNOWN,2,135,0,0
430,430,8,2,single,unknown,2,false,-1,603,UNKNOWN,2,3254,0,0
431,431,67,2,single,unknown,2,true,-1,2200,UNKNOWN,2,3155,0,0
432,432,36,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1470,0,0
433,433,35,2,single,unknown,2,true,-1,1378,UNKNOWN,2,212,0,0
434,434,34,1,single,unknown,2,true,-1,1952,UNKNOWN,2,2909,0,0
435,435,50,2,single,unknown,2,true,-1,2300,UNKNOWN,2,787,0,0
436,436,62,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1060,0,0
437,437,47,1,single,unknown,2,true,-1,1333,UNKNOWN,2,1380,0,0
438,438,11,1,single,unknown,2,false,-1,2905,UNKNOWN,2,2542,0,0
439,439,34,1,single,unknown,2,true,-1,4067,UNKNOWN,2,1405,0,0
440,440,22,2,single,unknown,2,true,-1,2550,UNKNOWN,2,2101,0,0
441,441,37,2,single,unknown,2,true,-1,2905,UNKNOWN,2,1555,0,0
442,442,46,1,single,unknown,2,true,-1,2550,UNKNOWN,2,1439,0,0
443,443,72,1,single,unknown,2,true,-1,3400,UNKNOWN,2,1892,0,0
444,444,37,2,single,unknown,2,true,-1,250,UNKNOWN,2,986,0,0
445,445,27,2,single,unknown,2,true,-1,1120,UNKNOWN,2,395,0,0
446,446,23,2,single,unknown,2,true,-1,250,UNKNOWN,2,999,0,0
447,447,28,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1153,0,0
448,448,55,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1702,0,0
449,449,12,2,single,unknown,2,false,-1,1435,UNKNOWN,2,3222,0,0
450,450,5,2,single,unknown,2,false,-1,1519,UNKNOWN,2,403,0,0
451,451,12,1,single,unknown,2,false,-1,1094,UNKNOWN,2,231,0,0
452,452,49,1,single,unknown,2,true,-1,3400,UNKNOWN,2,2179,0,0
453,453,42,1,single,unknown,2,true,-1,2278,UNKNOWN,2,2361,0,0
454,454,56,1,single,unknown,2,true,-1,1867,UNKNOWN,2,1319,0,0
455,455,29,2,single,unknown,2,true,-1,2200,UNKNOWN,2,1798,0,0
456,456,57,2,single,unknown,2,true,-1,700,UNKNOWN,2,108,0,0
457,457,37,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2365,0,0
458,458,40,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1142,0,0
459,459,56,2,single,unknown,2,true,-1,2300,UNKNOWN,2,3139,0,0
460,460,60,1,single,unknown,2,true,-1,1200,UNKNOWN,2,126,0,0
461,461,51,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1782,0,0
462,462,19,2,single,unknown,2,true,-1,1167,UNKNOWN,2,3468,0,0
463,463,49,1,single,unknown,2,true,-1,1867,UNKNOWN,2,1560,0,0
464,464,32,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2260,0,0
465,465,19,2,single,unknown,2,true,-1,920,UNKNOWN,2,3109,0,0
466,466,37,1,single,unknown,2,true,-1,2300,UNKNOWN,2,3498,0,0
467,467,57,1,single,unknown,2,true,-1,700,UNKNOWN,2,3044,2,0
468,468,55,1,single,unknown,2,true,-1,4067,UNKNOWN,2,175,0,0
469,469,30,2,single,unknown,2,true,-1,2300,UNKNOWN,2,3100,0,0
470,470,43,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2747,0,0
471,471,12,2,single,unknown,2,false,-1,1605,UNKNOWN,2,1345,0,0
472,472,67,2,single,unknown,2,true,-1,2200,UNKNOWN,2,1518,0,0
473,473,7,2,single,unknown,2,false,-1,2833,UNKNOWN,2,1058,0,0
474,474,40,2,single,unknown,2,true,-1,1150,UNKNOWN,2,117,2,0
475,475,57,2,single,unknown,2,true,-1,250,UNKNOWN,2,1807,2,0
476,476,57,2,single,unknown,2,true,-1,1750,UNKNOWN,2,2295,2,0
477,477,72,2,single,unknown,2,true,-1,2800,UNKNOWN,2,2481,2,0
478,478,36,2,single,unknown,2,true,-1,2429,UNKNOWN,2,1566,0,0
479,479,55,1,single,unknown,2,true,-1,1650,UNKNOWN,2,1926,0,0
480,480,17,2,single,unknown,2,false,-1,2905,UNKNOWN,2,2527,0,0
481,481,24,2,single,unknown,2,true,-1,250,UNKNOWN,2,2758,0,0
482,482,32,1,single,unknown,2,true,-1,1556,UNKNOWN,2,2599,0,0
483,483,38,2,single,unknown,2,true,-1,2278,UNKNOWN,2,3466,0,0
484,484,60,1,single,unknown,2,true,-1,700,UNKNOWN,2,649,0,0
485,485,64,1,single,unknown,2,true,-1,700,UNKNOWN,2,31,2,0
486,486,72,1,single,unknown,2,true,-1,3400,UNKNOWN,2,2868,0,0
487,487,91,1,single,unknown,2,true,-1,2050,UNKNOWN,2,1287,2,0
488,488,14,1,single,unknown,2,false,-1,1435,UNKNOWN,2,755,0,0
489,489,74,2,single,unknown,2,true,-1,800,UNKNOWN,2,2217,0,0
490,490,52,2,single,unknown,2,true,-1,4100,UNKNOWN,2,3402,0,0
491,491,35,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1991,0,0
492,492,35,2,single,unknown,2,true,-1,1769,UNKNOWN,2,3048,0,0
493,493,31,2,single,unknown,2,true,-1,2300,UNKNOWN,2,2735,0,0
494,494,83,2,single,unknown,2,true,-1,1867,UNKNOWN,2,2705,0,0
495,495,21,2,single,unknown,2,true,-1,1150,UNKNOWN,2,2214,0,0
496,496,53,2,single,unknown,2,true,-1,2300,UNKNOWN,2,1222,0,0
497,497,43,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1075,0,0
498,498,18,2,single,unknown,2,true,-1,1783,UNKNOWN,2,1825,0,0
499,499,62,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1517,0,0
500,500,28,2,single,unknown,2,true,-1,1400,UNKNOWN,2,2104,2,0
501,501,56,2,single,unknown,2,true,-1,2733,UNKNOWN,2,174,0,0
502,502,75,1,single,unknown,2,true,-1,2733,UNKNOWN,2,3177,0,0
503,503,17,1,single,unknown,2,false,-1,603,UNKNOWN,2,2892,0,0
504,504,8,2,single,unknown,2,false,-1,1750,UNKNOWN,2,2824,0,0
505,505,51,2,single,unknown,2,true,-1,2278,UNKNOWN,2,2651,0,0
506,506,30,2,single,unknown,2,true,-1,4100,UNKNOWN,2,2971,0,0
507,507,0,1,single,unknown,2,false,-1,1833,UNKNOWN,2,279,0,0
508,508,42,1,single,unknown,2,true,-1,3154,UNKNOWN,2,3496,2,0
509,509,40,2,single,unknown,2,true,-1,2800,UNKNOWN,2,2805,0,0
510,510,30,2,single,unknown,2,true,-1,1533,UNKNOWN,2,675,0,0
511,511,8,1,single,unknown,2,false,-1,1375,UNKNOWN,2,1320,0,0
512,512,44,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2234,0,0
513,513,58,1,single,unknown,2,true,-1,4067,UNKNOWN,2,2175,0,0
514,514,73,1,single,unknown,2,true,-1,800,UNKNOWN,2,2935,0,0
515,515,20,2,single,unknown,2,true,-1,1400,UNKNOWN,2,2222,0,0
516,516,1,1,single,unknown,2,false,-1,2429,UNKNOWN,2,2958,0,0
517,517,9,1,single,unknown,2,false,-1,1783,UNKNOWN,2,2686,0,0
518,518,22,1,single,unknown,2,true,-1,3300,UNKNOWN,2,2472,0,0
519,519,34,1,single,unknown,2,true,-1,1952,UNKNOWN,2,89,0,0
520,520,37,2,single,unknown,2,true,-1,875,UNKNOWN,2,1876,0,0
521,521,12,1,single,unknown,2,false,-1,972,UNKNOWN,2,1969,0,0
522,522,53,2,single,unknown,2,true,-1,2733,UNKNOWN,2,2335,0,0
523,523,11,1,single,unknown,2,false,-1,1320,UNKNOWN,2,3226,0,0
524,524,35,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2052,0,0
525,525,58,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2232,0,0
526,526,69,1,single,unknown,2,true,-1,2200,UNKNOWN,2,3031,0,0
527,527,25,2,single,unknown,2,true,-1,3400,UNKNOWN,2,1168,0,0
528,528,86,2,single,unknown,2,true,-1,1150,UNKNOWN,2,3399,2,0
529,529,91,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1339,2,0
530,530,42,1,single,unknown,2,true,-1,1867,UNKNOWN,2,1343,0,0
531,531,6,1,single,unknown,2,false,-1,2429,UNKNOWN,2,3165,0,0
532,532,23,2,single,unknown,2,true,-1,250,UNKNOWN,2,1975,0,0
533,533,98,1,single,unknown,2,true,-1,1150,UNKNOWN,2,683,2,0
534,534,26,1,single,unknown,2,true,-1,3050,UNKNOWN,2,1231,0,0
535,535,31,1,single,unknown,2,true,-1,2300,UNKNOWN,2,3227,0,0
536,536,28,2,single,unknown,2,true,-1,1150,UNKNOWN,2,2566,2,0
537,537,62,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1091,0,0
538,538,30,2,single,unknown,2,true,-1,1952,UNKNOWN,2,776,0,0
539,539,73,2,single,unknown,2,true,-1,1167,UNKNOWN,2,2714,0,0
540,540,86,1,single,unknown,2,true,-1,1200,UNKNOWN,2,3412,0,0
541,541,58,2,single,unknown,2,true,-1,250,UNKNOWN,2,2601,2,0
542,542,53,1,single,unknown,2,true,-1,2050,UNKNOWN,2,2502,0,0
543,543,57,2,single,unknown,2,true,-1,2733,UNKNOWN,2,610,0,0
544,544,77,2,single,unknown,2,true,-1,1200,UNKNOWN,2,395,0,0
545,545,43,2,single,unknown,2,true,-1,1750,UNKNOWN,2,2811,0,0
546,546,45,1,single,unknown,2,true,-1,1650,UNKNOWN,2,1387,0,0
547,547,59,1,single,unknown,2,true,-1,1867,UNKNOWN,2,2675,0,0
548,548,63,1,single,unknown,2,true,-1,700,UNKNOWN,2,528,0,0
549,549,4,2,single,unknown,2,false,-1,1571,UNKNOWN,2,2249,0,0
550,550,55,2,single,unknown,2,true,-1,2200,UNKNOWN,2,1326,0,0
551,551,39,1,single,unknown,2,true,-1,2050,UNKNOWN,2,849,0,0
552,552,42,2,single,unknown,2,true,-1,522,UNKNOWN,2,3481,0,0
553,553,40,1,single,unknown,2,true,-1,4067,UNKNOWN,2,3314,0,0
554,554,57,2,single,unknown,2,true,-1,700,UNKNOWN,2,337,2,0
555,555,14,2,single,unknown,2,false,-1,1278,UNKNOWN,2,3019,0,0
556,556,67,2,single,unknown,2,true,-1,1200,UNKNOWN,2,493,2,0
557,557,52,2,single,unknown,2,true,-1,3300,UNKNOWN,2,815,0,0
558,558,71,2,single,unknown,2,true,-1,1167,UNKNOWN,2,3088,0,0
559,559,2,1,single,unknown,2,false,-1,2278,UNKNOWN,2,2892,0,0
560,560,58,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1968,0,0
561,561,50,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1409,0,0
562,562,9,1,single,unknown,2,false,-1,1571,UNKNOWN,2,2470,0,0
563,563,47,2,single,unknown,2,true,-1,800,UNKNOWN,2,1612,0,0
564,564,32,1,single,unknown,2,true,-1,3400,UNKNOWN,2,1549,0,0
565,565,41,2,single,unknown,2,true,-1,2300,UNKNOWN,2,338,0,0
566,566,56,2,single,unknown,2,true,-1,1833,UNKNOWN,2,154,0,0
567,567,57,1,single,unknown,2,true,-1,2733,UNKNOWN,2,89,0,0
568,568,55,2,single,unknown,2,true,-1,4100,UNKNOWN,2,2058,0,0
569,569,55,2,single,unknown,2,true,-1,2278,UNKNOWN,2,1658,0,0
570,570,20,2,single,unknown,2,true,-1,1342,UNKNOWN,2,2513,0,0
571,571,68,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1065,0,0
572,572,50,2,single,unknown,2,true,-1,3400,UNKNOWN,2,2843,0,0
573,573,20,2,single,unknown,2,true,-1,800,UNKNOWN,2,2516,0,0
574,574,16,2,single,unknown,2,false,-1,3050,UNKNOWN,2,390,0,0
575,575,43,1,single,unknown,2,true,-1,2905,UNKNOWN,2,3045,0,0
576,576,61,1,single,unknown,2,true,-1,1750,UNKNOWN,2,150,0,0
577,577,69,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2515,0,0
578,578,41,2,single,unknown,2,true,-1,4067,UNKNOWN,2,2783,0,0
579,579,68,1,single,unknown,2,true,-1,1867,UNKNOWN,2,1364,0,0
580,580,26,1,single,unknown,2,true,-1,923,UNKNOWN,2,1355,0,0
581,581,25,1,single,unknown,2,true,-1,2300,UNKNOWN,2,17,0,0
582,582,78,1,single,unknown,2,true,-1,3400,UNKNOWN,2,1171,0,0
583,583,64,1,single,unknown,2,true,-1,1167,UNKNOWN,2,351,0,0
584,584,95,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1552,2,0
585,585,45,1,single,unknown,2,true,-1,2550,UNKNOWN,2,2795,0,0
586,586,57,2,single,unknown,2,true,-1,2550,UNKNOWN,2,1565,0,0
587,587,56,2,single,unknown,2,true,-1,250,UNKNOWN,2,1957,0,0
588,588,67,1,single,unknown,2,true,-1,4067,UNKNOWN,2,544,0,0
589,589,67,1,single,unknown,2,true,-1,467,UNKNOWN,2,1027,0,0
590,590,19,1,single,unknown,2,true,-1,2040,UNKNOWN,2,2084,0,0
591,591,38,1,single,unknown,2,true,-1,1200,UNKNOWN,2,3278,0,0
592,592,73,1,single,unknown,2,true,-1,700,UNKNOWN,2,146,0,0
593,593,35,1,single,unknown,2,true,-1,2833,UNKNOWN,2,2216,0,0
594,594,14,2,single,unknown,2,false,-1,1150,UNKNOWN,2,3444,0,0
595,595,26,1,single,unknown,2,true,-1,920,UNKNOWN,2,1573,0,0
596,596,13,2,single,unknown,2,false,-1,2217,UNKNOWN,2,2425,0,0
597,597,50,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1263,0,0
598,598,43,1,single,unknown,2,true,-1,1150,UNKNOWN,2,2994,0,0
599,599,98,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2283,0,0
600,600,23,1,single,unknown,2,true,-1,1150,UNKNOWN,2,590,2,0
601,601,18,2,single,unknown,2,true,-1,920,UNKNOWN,2,1947,0,0
602,602,10,2,single,unknown,2,false,-1,1346,UNKNOWN,2,260,0,0
603,603,61,2,single,unknown,2,true,-1,2200,UNKNOWN,2,3044,0,0
604,604,24,1,single,unknown,2,true,-1,2833,UNKNOWN,2,1534,0,0
605,605,60,1,single,unknown,2,true,-1,700,UNKNOWN,2,1306,2,0
606,606,33,1,single,unknown,2,true,-1,1833,UNKNOWN,2,2436,0,0
607,607,52,1,single,unknown,2,true,-1,700,UNKNOWN,2,1436,0,0
608,608,37,2,single,unknown,2,true,-1,2733,UNKNOWN,2,1179,0,0
609,609,11,1,single,unknown,2,false,-1,920,UNKNOWN,2,2799,0,0
610,610,10,2,single,unknown,2,false,-1,1952,UNKNOWN,2,1683,0,0
611,611,66,2,single,unknown,2,true,-1,1867,UNKNOWN,2,3307,0,0
612,612,74,2,single,unknown,2,true,-1,1167,UNKNOWN,2,2830,0,0
613,613,74,1,single,unknown,2,true,-1,1533,UNKNOWN,2,3004,0,0
614,614,47,1,single,unknown,2,true,-1,958,UNKNOWN,2,2130,0,0
615,615,61,1,single,unknown,2,true,-1,3400,UNKNOWN,2,374,0,0
616,616,47,2,single,unknown,2,true,-1,2429,UNKNOWN,2,822,2,0
617,617,31,2,single,unknown,2,true,-1,3389,UNKNOWN,2,1974,0,0
618,618,59,1,single,unknown,2,true,-1,700,UNKNOWN,2,269,2,0
619,619,49,2,single,unknown,2,true,-1,6100,UNKNOWN,2,2974,0,0
620,620,43,1,single,unknown,2,true,-1,1650,UNKNOWN,2,1876,0,0
621,621,70,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2700,0,0
622,622,15,1,single,unknown,2,false,-1,2833,UNKNOWN,2,1129,0,0
623,623,6,1,single,unknown,2,false,-1,571,UNKNOWN,2,1823,0,0
624,624,88,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1263,0,0
625,625,75,2,single,unknown,2,true,-1,1750,UNKNOWN,2,2318,0,0
626,626,37,1,single,unknown,2,true,-1,1278,UNKNOWN,2,1508,2,0
627,627,19,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3054,0,0
628,628,60,2,single,unknown,2,true,-1,1750,UNKNOWN,2,2291,2,0
629,629,35,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3142,0,0
630,630,6,2,single,unknown,2,false,-1,2103,UNKNOWN,2,2138,0,0
631,631,5,2,single,unknown,2,false,-1,1571,UNKNOWN,2,3452,0,0
632,632,32,1,single,unknown,2,true,-1,2278,UNKNOWN,2,2339,0,0
633,633,30,1,single,unknown,2,true,-1,1571,UNKNOWN,2,2900,0,0
634,634,42,1,single,unknown,2,true,-1,2200,UNKNOWN,2,3423,0,0
635,635,42,2,single,unknown,2,true,-1,600,UNKNOWN,2,2579,0,0
636,636,3,2,single,unknown,2,false,-1,1952,UNKNOWN,2,2944,0,0
637,637,57,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2295,0,0
638,638,77,2,single,unknown,2,true,-1,800,UNKNOWN,2,3392,2,0
639,639,47,2,single,unknown,2,true,-1,972,UNKNOWN,2,760,0,0
640,640,50,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1569,0,0
641,641,27,2,single,unknown,2,true,-1,1320,UNKNOWN,2,3447,0,0
642,642,64,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2460,0,0
643,643,36,1,single,unknown,2,true,-1,1556,UNKNOWN,2,191,0,0
644,644,1,2,single,unknown,2,false,-1,1833,UNKNOWN,2,2549,0,0
645,645,37,2,single,unknown,2,true,-1,1952,UNKNOWN,2,1408,0,0
646,646,40,1,single,unknown,2,true,-1,2278,UNKNOWN,2,428,0,0
647,647,33,1,single,unknown,2,true,-1,923,UNKNOWN,2,1734,0,0
648,648,72,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1460,0,0
649,649,88,2,single,unknown,2,true,-1,1533,UNKNOWN,2,789,0,0
650,650,17,1,single,unknown,2,false,-1,1150,UNKNOWN,2,579,0,0
651,651,10,2,single,unknown,2,false,-1,2542,UNKNOWN,2,2873,0,0
652,652,42,1,single,unknown,2,true,-1,1867,UNKNOWN,2,2041,0,0
653,653,8,1,single,unknown,2,false,-1,1952,UNKNOWN,2,1511,0,0
654,654,6,2,single,unknown,2,false,-1,2905,UNKNOWN,2,777,0,0
655,655,93,2,single,unknown,2,true,-1,1750,UNKNOWN,2,319,2,0
656,656,47,2,single,unknown,2,true,-1,700,UNKNOWN,2,2208,2,0
657,657,40,1,single,unknown,2,true,-1,750,UNKNOWN,2,585,0,0
658,658,69,2,single,unknown,2,true,-1,3400,UNKNOWN,2,310,2,0
659,659,19,1,single,unknown,2,true,-1,1640,UNKNOWN,2,722,0,0
660,660,9,2,single,unknown,2,false,-1,1952,UNKNOWN,2,2536,0,0
661,661,29,2,single,unknown,2,true,-1,1750,UNKNOWN,2,320,0,0
662,662,19,1,single,unknown,2,true,-1,3050,UNKNOWN,2,3307,0,0
663,663,51,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2081,0,0
664,664,70,1,single,unknown,2,true,-1,800,UNKNOWN,2,2730,2,0
665,665,72,1,single,unknown,2,true,-1,1533,UNKNOWN,2,2699,0,0
666,666,33,1,single,unknown,2,true,-1,1750,UNKNOWN,2,2268,0,0
667,667,55,2,single,unknown,2,true,-1,700,UNKNOWN,2,2371,2,0
668,668,46,1,single,unknown,2,true,-1,1833,UNKNOWN,2,610,0,0
669,669,25,1,single,unknown,2,true,-1,2040,UNKNOWN,2,1688,0,0
670,670,53,1,single,unknown,2,true,-1,2200,UNKNOWN,2,601,0,0
671,671,52,2,single,unknown,2,true,-1,2733,UNKNOWN,2,156,0,0
672,672,43,2,single,unknown,2,true,-1,2733,UNKNOWN,2,1962,0,0
673,673,69,1,single,unknown,2,true,-1,800,UNKNOWN,2,3191,2,0
674,674,22,1,single,unknown,2,true,-1,1150,UNKNOWN,2,2584,2,0
675,675,77,1,single,unknown,2,true,-1,1167,UNKNOWN,2,612,0,0
676,676,97,2,single,unknown,2,true,-1,1867,UNKNOWN,2,3233,2,0
677,677,57,1,single,unknown,2,true,-1,3400,UNKNOWN,2,3429,0,0
678,678,70,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1029,0,0
679,679,38,2,single,unknown,2,true,-1,833,UNKNOWN,2,424,0,0
680,680,53,1,single,unknown,2,true,-1,700,UNKNOWN,2,72,2,0
681,681,57,1,single,unknown,2,true,-1,2800,UNKNOWN,2,1769,0,0
682,682,58,1,single,unknown,2,true,-1,700,UNKNOWN,2,2062,0,0
683,683,2,2,single,unknown,2,false,-1,2905,UNKNOWN,2,1390,0,0
684,684,22,2,single,unknown,2,true,-1,2440,UNKNOWN,2,1000,0,0
685,685,61,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1687,0,0
